account_id,seats,is_trial,churn_flag,total_subscriptions,active_subscriptions,avg_subscription_duration_days,avg_sub_seats,max_sub_seats,avg_mrr_amount,max_mrr_amount,avg_arr_amount,total_arr_amount,trial_subscription_count,auto_renew_count,upgrade_count,downgrade_count,recent_upgrade_90d,recent_downgrade_90d,ended_subscriptions_count,max_subscription_duration_days,active_subscription_ratio,auto_renew_ratio,latest_auto_renew_flag,latest_is_trial,days_since_last_subscription_change,total_usage_count,total_usage_duration_secs,total_error_count,unique_feature_count,beta_feature_usage_count,days_since_last_usage,total_tickets,avg_resolution_time_hours,avg_first_response_time_minutes,avg_satisfaction_score,escalation_count,escalation_ratio,account_age_days,avg_resolution_time_hours_missing_flag,avg_first_response_time_minutes_missing_flag,avg_satisfaction_score_missing_flag,is_inactive_user,has_no_ticket_history,usage_per_subscription,ticket_per_subscription,error_per_subscription,error_rate,health_score,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_Basic,plan_tier_Enterprise,plan_tier_Pro,latest_plan_tier_Basic,latest_plan_tier_Enterprise,latest_plan_tier_Pro,latest_billing_frequency_annual,latest_billing_frequency_monthly
A-ced9aa,3,0,0,11,9,29.09090909090909,7.090909090909091,22,568.3636363636364,1194,6820.363636363636,75024,0,11,0,0,0,0,2,81,0.8181818181818182,1.0,1,0,0,531,166970,39,33,5,25,7.0,28.857142857142858,102.85714285714286,3.0,0.0,0.0,87,0,0,0,0,0,48.27272727272727,0.6363636363636364,3.5454545454545454,0.07344632768361582,10.026681466448819,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
A-3d957b,14,0,0,6,5,123.5,26.333333333333332,73,1975.3333333333333,2786,23704.0,142224,0,4,3,0,0,0,1,169,0.8333333333333334,0.6666666666666666,0,0,76,143,43699,13,13,3,72,3.0,41.333333333333336,79.33333333333333,3.0,0.0,0.0,271,0,0,0,0,0,23.833333333333332,0.5,2.1666666666666665,0.09090909090909091,7.779325174645804,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False
A-89ee83,1,0,1,11,9,32.0,23.0,74,2264.2727272727275,7960,27171.272727272728,298884,0,11,3,0,3,0,2,74,0.8181818181818182,1.0,1,0,4,565,172626,26,28,6,14,5.0,21.8,66.2,4.0,1.0,0.2,88,0,0,0,0,0,51.36363636363637,0.45454545454545453,2.3636363636363638,0.04601769911504425,10.262165048978073,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
A-883b7d,17,0,0,12,11,180.25,35.666666666666664,78,2543.6666666666665,9950,30524.0,366288,2,9,0,0,0,0,1,254,0.9166666666666666,0.75,1,0,131,644,189514,40,35,7,1,7.0,25.571428571428573,62.285714285714285,3.6,1.0,0.1428571428571428,278,0,0,0,0,0,53.666666666666664,0.5833333333333334,3.3333333333333335,0.062111801242236024,10.424948344278796,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
A-dcc3f1,21,0,0,8,8,193.75,25.5,51,1593.375,4378,19120.5,152964,1,6,0,1,0,1,0,370,1.0,0.75,0,0,41,500,137958,32,31,6,7,9.0,35.666666666666664,83.44444444444444,3.8,0.0,0.0,370,0,0,0,0,0,62.5,1.125,4.0,0.064,10.03109200388459,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
A-c62e55,1,1,0,9,9,249.66666666666666,23.11111111111111,56,1322.4444444444443,2985,15869.333333333334,142824,0,7,1,0,0,0,0,412,1.0,0.7777777777777778,1,0,0,337,87045,13,24,6,19,4.0,27.5,101.25,4.0,0.0,0.0,692,0,0,0,0,0,37.44444444444444,0.4444444444444444,1.4444444444444444,0.03857566765578635,9.737932270961176,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False
A-e4144b,41,0,0,10,10,26.5,44.8,79,3542.4,8159,42508.8,425088,4,8,1,0,1,0,0,51,1.0,0.8,1,0,9,439,133397,21,26,5,8,3.0,57.0,172.33333333333334,4.0,0.0,0.0,70,0,0,0,0,0,43.9,0.3,2.1,0.04783599088838269,10.068431638474722,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False
A-e40f45,21,0,0,7,6,168.42857142857142,25.142857142857142,44,1689.2857142857142,4179,20271.428571428572,141900,1,6,3,0,0,0,1,230,0.8571428571428571,0.8571428571428571,0,0,9,401,122954,26,29,5,2,7.0,26.714285714285715,96.28571428571428,4.333333333333333,0.0,0.0,257,0,0,0,0,0,57.285714285714285,1.0,3.7142857142857144,0.06483790523690773,9.906793277429973,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
A-96215d,10,0,0,6,6,97.16666666666667,14.666666666666666,21,1718.6666666666667,3184,20624.0,123744,0,3,1,0,0,0,0,136,1.0,0.5,0,0,57,347,104442,21,20,5,25,1.0,25.0,115.0,3.0,0.0,0.0,145,0,0,0,0,0,57.833333333333336,0.16666666666666666,3.5,0.06051873198847262,9.302464590888867,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
A-2b9d3e,1,0,0,9,9,214.22222222222223,13.222222222222221,29,571.3333333333334,1421,6856.0,61704,1,8,1,0,0,0,0,482,1.0,0.8888888888888888,1,0,5,444,142589,19,26,5,14,3.0,34.666666666666664,79.33333333333333,5.0,0.0,0.0,576,0,0,0,0,0,49.333333333333336,0.3333333333333333,2.111111111111111,0.04279279279279279,10.346613850873272,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
A-b7724f,1,0,0,8,5,140.75,21.0,71,402.75,1349,4833.0,38664,0,7,0,0,0,0,3,577,0.625,0.875,1,0,4,380,93251,16,28,2,23,3.0,28.666666666666668,92.0,3.0,0.0,0.0,644,0,0,0,0,0,47.5,0.375,2.0,0.042105263157894736,9.7558188893237,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
A-310452,9,0,0,5,5,3.0,17.2,50,2200.6,9950,26407.2,132036,1,4,0,0,0,0,0,5,1.0,0.8,1,0,2,268,65581,16,20,4,36,5.0,34.2,113.6,3.6,0.0,0.0,6,0,0,0,0,0,53.6,1.0,3.2,0.05970149253731343,8.990726354638696,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
A-eb1312,25,0,0,12,11,40.416666666666664,30.25,71,1512.25,4975,18147.0,217764,0,10,1,0,1,0,1,104,0.9166666666666666,0.8333333333333334,1,0,3,663,188047,38,31,4,13,1.0,68.0,117.0,5.0,0.0,0.0,106,0,0,0,0,0,55.25,0.08333333333333333,3.1666666666666665,0.05731523378582202,10.906608550013715,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
A-df1e44,12,0,0,11,10,156.1818181818182,23.363636363636363,63,1191.5454545454545,3087,14298.545454545454,157284,2,8,1,1,0,1,1,298,0.9090909090909091,0.7272727272727273,1,0,13,420,122432,14,25,5,22,2.0,53.0,109.5,5.0,0.0,0.0,312,0,0,0,0,0,38.18181818181818,0.18181818181818182,1.2727272727272727,0.03333333333333333,10.338608159582652,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
A-6a7c9d,26,0,1,5,4,23.4,30.4,47,2605.6,5174,31267.2,156336,0,5,0,0,0,0,1,49,0.8,1.0,1,0,5,189,65006,6,15,1,13,3.0,34.333333333333336,60.0,4.0,0.0,0.0,68,0,0,0,0,0,37.8,0.6,1.2,0.031746031746031744,8.710882635670108,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
A-cbd1a3,6,0,1,10,10,23.6,17.7,37,1635.1,5572,19621.2,196212,1,8,2,0,2,0,0,35,1.0,0.8,1,0,2,465,128809,32,29,3,10,4.0,34.5,81.75,4.0,0.0,0.0,36,0,0,0,0,0,46.5,0.4,3.2,0.06881720430107527,10.101296994282425,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
A-a8d89d,13,0,0,12,12,155.5,22.25,78,2443.3333333333335,15522,29320.0,351840,1,11,2,0,0,0,0,385,1.0,0.9166666666666666,1,0,26,551,170966,26,32,5,21,2.0,44.5,139.0,5.0,0.0,0.0,389,0,0,0,0,0,45.916666666666664,0.16666666666666666,2.1666666666666665,0.047186932849364795,10.782454276830086,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
A-600734,29,1,1,13,11,193.07692307692307,31.307692307692307,42,1394.7692307692307,5771,16737.23076923077,217584,1,10,2,0,0,0,2,353,0.8461538461538461,0.7692307692307693,1,0,55,660,190076,30,33,11,5,7.0,52.57142857142857,89.42857142857143,3.6666666666666665,1.0,0.1428571428571428,413,0,0,0,0,0,50.76923076923077,0.5384615384615384,2.3076923076923075,0.045454545454545456,10.50346434781783,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
A-86fc1d,26,0,0,9,7,61.55555555555556,30.77777777777778,56,1686.7777777777778,5572,20241.333333333332,182172,3,8,3,0,2,0,2,145,0.7777777777777778,0.8888888888888888,1,1,0,363,111108,26,26,3,1,5.0,27.0,59.2,4.0,0.0,0.0,158,0,0,0,0,0,40.333333333333336,0.5555555555555556,2.888888888888889,0.07162534435261708,9.695975122989095,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True
A-78f02b,11,0,0,4,4,31.25,54.75,179,3770.25,8771,45243.0,180972,0,3,1,0,1,0,0,42,1.0,0.75,1,0,23,211,62349,16,17,3,32,4.0,45.75,55.0,4.0,0.0,0.0,44,0,0,0,0,0,52.75,1.0,4.0,0.07582938388625593,8.617811113136897,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
A-acb7f7,32,0,0,12,12,201.58333333333334,33.333333333333336,41,2714.5,6368,32574.0,390888,2,10,2,1,0,1,0,359,1.0,0.8333333333333334,1,0,3,612,176628,36,33,10,2,3.0,41.0,91.0,3.5,0.0,0.0,360,0,0,0,0,0,51.0,0.25,3.0,0.058823529411764705,10.463107813493549,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False
A-712f1c,17,0,1,12,11,219.08333333333334,31.583333333333332,75,3583.25,14925,42999.0,515988,1,10,2,0,0,0,1,363,0.9166666666666666,0.8333333333333334,1,0,20,631,181302,34,32,5,2,6.0,41.666666666666664,88.83333333333333,4.0,0.0,0.0,381,0,0,0,0,0,52.583333333333336,0.5,2.8333333333333335,0.05388272583201268,10.550983326453276,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False
A-3793ee,49,1,0,7,6,285.0,49.0,49,3815.0,9751,45780.0,320460,2,6,1,1,0,0,1,407,0.8571428571428571,0.8571428571428571,0,0,69,352,97381,11,25,1,12,4.0,43.75,100.25,4.0,0.0,0.0,651,0,0,0,0,0,50.285714285714285,0.5714285714285714,1.5714285714285714,0.03125,9.825457452097636,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
A-9a532a,11,0,0,4,4,98.5,29.25,62,2736.25,6567,32835.0,131340,1,4,0,0,0,0,0,125,1.0,1.0,1,0,74,185,75595,15,16,4,71,2.0,57.5,128.5,4.0,0.0,0.0,178,0,0,1,0,0,46.25,0.5,3.75,0.08108108108108109,8.528554612364013,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
A-2ebb4b,41,0,0,10,9,319.8,43.4,65,3068.8,12935,36825.6,368256,2,10,1,0,0,0,1,576,0.9,1.0,1,0,21,488,143502,33,27,7,16,2.0,43.5,136.5,3.0,0.0,0.0,596,0,0,0,0,0,48.8,0.2,3.3,0.06762295081967214,9.886452245551716,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True
A-6843f2,21,0,0,9,9,10.88888888888889,21.22222222222222,23,1835.5555555555557,4179,22026.666666666668,198240,1,9,0,1,0,1,0,20,1.0,1.0,1,0,0,481,126424,17,24,3,35,2.0,36.5,78.0,3.0,0.0,0.0,21,0,0,0,0,0,53.44444444444444,0.2222222222222222,1.8888888888888888,0.035343035343035345,9.914549206648068,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
A-c9bb3e,5,0,0,10,9,126.8,28.1,123,1521.7,6027,18260.4,182604,1,9,1,0,0,0,1,250,0.9,0.9,1,0,59,474,171153,20,27,2,60,7.0,27.714285714285715,86.14285714285714,4.2,1.0,0.1428571428571428,282,0,0,0,0,0,47.4,0.7,2.0,0.04219409282700422,10.088120278646253,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True
A-4814a3,87,0,1,11,10,50.54545454545455,87.0,87,7996.090909090909,17313,95953.09090909091,1055484,2,8,2,1,1,1,1,95,0.9090909090909091,0.7272727272727273,1,0,1,587,168767,45,35,7,8,4.0,18.75,97.0,4.0,1.0,0.25,105,0,0,0,0,0,53.36363636363637,0.36363636363636365,4.090909090909091,0.07666098807495741,10.361031855070859,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
A-b7b7b7,24,0,1,12,12,95.5,31.25,67,2379.8333333333335,7761,28558.0,342696,2,11,1,0,0,0,0,172,1.0,0.9166666666666666,1,0,2,571,166390,26,31,6,19,3.0,17.0,99.0,5.0,0.0,0.0,184,0,0,0,0,0,47.583333333333336,0.25,2.1666666666666665,0.04553415061295972,10.774704141114727,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
A-ccc747,16,0,1,6,5,139.33333333333334,20.666666666666668,37,802.0,1813,9624.0,57744,1,2,2,0,0,0,1,232,0.8333333333333334,0.3333333333333333,1,0,57,284,89582,13,23,3,23,4.0,32.25,83.25,5.0,1.0,0.25,354,0,0,0,0,0,47.333333333333336,0.6666666666666666,2.1666666666666665,0.045774647887323945,9.56000310451331,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
A-bb3bd4,23,0,0,7,7,140.28571428571428,23.0,23,1064.5714285714287,4577,12774.857142857143,89424,1,7,2,0,0,0,0,270,1.0,1.0,1,0,14,315,93609,11,18,1,19,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0,0.0,339,0,0,0,0,0,45.0,1.5714285714285714,1.5714285714285714,0.03492063492063492,9.168435161007322,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False
A-09316c,70,0,0,11,11,53.09090909090909,70.0,70,6363.636363636364,13930,76363.63636363637,840000,1,10,2,0,2,0,0,103,1.0,0.9090909090909091,1,0,2,566,149461,31,28,5,4,4.0,54.75,106.25,3.75,1.0,0.25,111,0,0,0,0,0,51.45454545454545,0.36363636363636365,2.8181818181818183,0.054770318021201414,10.155394452699127,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
A-96bbc6,39,0,0,8,8,116.125,44.25,64,3803.25,11144,45639.0,365112,0,7,3,1,1,1,0,222,1.0,0.875,1,0,6,482,152806,25,30,5,5,3.0,51.333333333333336,67.0,3.3333333333333335,0.0,0.0,238,0,0,0,0,0,60.25,0.375,3.125,0.05186721991701245,10.094251091885988,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
A-bc4d48,35,1,0,7,7,126.57142857142857,35.0,35,1770.0,6965,21240.0,148680,1,4,1,0,0,0,0,188,1.0,0.5714285714285714,1,0,4,321,89391,9,24,1,8,6.0,41.166666666666664,65.83333333333333,4.2,1.0,0.1666666666666666,202,0,0,0,0,0,45.857142857142854,0.8571428571428571,1.2857142857142858,0.028037383177570093,9.605621406905712,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False
A-b30291,5,1,1,10,9,144.6,16.0,47,537.5,3184,6450.0,64500,3,10,0,0,0,0,1,266,0.9,1.0,1,0,9,519,161097,31,26,8,14,1.0,16.0,1.0,4.0,0.0,0.0,270,0,0,1,0,0,51.9,0.1,3.1,0.05973025048169557,10.226014425171325,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
A-cdf020,23,0,0,8,5,201.625,31.375,45,2259.0,4577,27108.0,216864,1,6,2,0,1,0,3,341,0.625,0.75,1,0,83,379,119522,18,25,4,36,4.0,29.5,39.25,4.0,0.0,0.0,503,0,0,0,0,0,47.375,0.5,2.25,0.047493403693931395,9.835800772272258,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
A-e6afc1,1,0,0,11,11,349.45454545454544,30.454545454545453,85,2052.909090909091,10149,24634.909090909092,270984,2,9,0,0,0,0,0,587,1.0,0.8181818181818182,0,1,13,679,196287,30,32,6,15,0.0,36.0,88.29166666666666,4.0,0.0,0.0,676,1,1,1,0,0,61.72727272727273,0.0,2.727272727272727,0.044182621502209134,10.797687252125588,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
A-e3bd71,31,0,0,11,10,250.45454545454547,40.81818181818182,91,3784.5454545454545,6169,45414.545454545456,499560,1,8,1,1,0,0,1,638,0.9090909090909091,0.7272727272727273,0,0,24,638,187024,27,32,3,11,4.0,30.25,119.0,4.0,0.0,0.0,647,0,0,0,0,0,58.0,0.36363636363636365,2.4545454545454546,0.04231974921630094,10.653904178853418,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False
A-b179bf,43,0,0,5,5,26.2,43.0,43,3586.2,8557,43034.4,215172,2,5,0,0,0,0,0,65,1.0,1.0,1,1,6,398,110855,18,23,5,14,6.0,24.666666666666668,94.33333333333331,4.0,0.0,0.0,65,0,0,0,0,0,79.6,1.2,3.6,0.04522613065326633,9.640884593971478,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
A-098560,1,0,1,11,10,189.36363636363637,19.727272727272727,40,1120.5454545454545,5771,13446.545454545454,147912,1,8,1,0,0,0,1,387,0.9090909090909091,0.7272727272727273,1,0,44,567,174302,32,32,8,9,2.0,28.0,100.0,3.0,1.0,0.5,437,0,0,0,0,0,51.54545454545455,0.18181818181818182,2.909090909090909,0.0564373897707231,10.010987485879472,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
A-82861f,41,0,0,10,7,128.5,42.7,53,4363.3,10547,52359.6,523596,0,8,0,0,0,0,3,227,0.7,0.8,0,0,42,462,130873,43,28,4,25,5.0,24.4,55.0,3.2,0.0,0.0,250,0,0,0,0,0,46.2,0.5,4.3,0.09307359307359307,9.714654918704744,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
A-94c3cd,32,0,0,6,6,136.33333333333334,35.0,45,1506.0,6368,18072.0,108432,3,4,0,0,0,0,0,360,1.0,0.6666666666666666,1,0,16,306,104197,18,18,4,20,4.0,44.75,116.5,3.5,1.0,0.25,468,0,0,0,0,0,51.0,0.6666666666666666,3.0,0.058823529411764705,8.960502413028147,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
A-a33200,29,0,0,12,11,54.416666666666664,31.416666666666668,51,2409.4166666666665,5771,28913.0,346956,0,9,1,0,1,0,1,96,0.9166666666666666,0.75,1,0,11,517,150997,26,33,5,20,3.0,36.333333333333336,88.33333333333333,4.5,0.0,0.0,107,0,0,0,0,0,43.083333333333336,0.25,2.1666666666666665,0.05029013539651837,10.587385089893052,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True
A-034368,19,0,0,5,5,141.0,25.0,29,2238.8,5572,26865.6,134328,1,4,0,0,0,0,0,383,1.0,0.8,1,0,19,265,80423,25,20,4,18,5.0,41.2,91.8,4.0,0.0,0.0,422,0,0,0,0,0,53.0,1.0,5.0,0.09433962264150944,8.906320633297575,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
A-b54c01,29,0,0,4,4,55.0,29.0,29,848.25,1421,10179.0,40716,1,3,0,0,0,0,0,85,1.0,0.75,0,0,8,226,64973,17,15,3,87,5.0,42.6,77.2,3.0,0.0,0.0,93,0,0,0,0,0,56.5,1.25,4.25,0.0752212389380531,8.258932545030918,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
A-d82ef9,26,0,1,14,13,100.21428571428571,30.214285714285715,58,1023.3571428571429,5174,12280.285714285714,171924,5,9,1,2,0,0,1,170,0.9285714285714286,0.6428571428571429,1,0,31,679,194022,46,32,5,2,5.0,39.8,91.6,4.25,1.0,0.2,182,0,0,0,0,0,48.5,0.35714285714285715,3.2857142857142856,0.06774668630338733,10.553081213833982,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
A-bb2f49,8,0,0,11,10,268.45454545454544,29.818181818181817,85,2180.909090909091,9751,26170.909090909092,287880,1,10,2,1,1,0,1,551,0.9090909090909091,0.9090909090909091,0,0,5,618,190070,42,31,2,1,3.0,22.333333333333332,102.33333333333331,4.0,0.0,0.0,583,0,0,0,0,0,56.18181818181818,0.2727272727272727,3.8181818181818183,0.06796116504854369,10.485853532059785,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True
